URL,Organisatietype,Organisatie,Suborganisatie,Afdeling,Bezoeken/mnd,Voldoet,Totaal,IPv6,DNSSEC,HTTPS,CSP,RefPol.,X-Cont.,X-Frame.,Testdatum,Totaal,IPv6,DNSSEC,STARTTLS en DANE,DMARC,DKIM,SPF,Testdatum,Platformgebruik
http://beeldbank.gebruikercentraal.nl,Rijksoverheid,BZK,,,648,ja,ja,ja,ja,ja,waarschuwing,waarschuwing,waarschuwing,info,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,
http://www.ncadierproevenbeleid.nl,Rijksoverheid,LNV,NCAD ,,637,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.vrachtwagenheffing.nl,Rijksoverheid,IenW,,BSK/DGMo,635,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.uboregistertrusts.nl,Overheid,EZK,KVK,,635,,ja,ja,ja,ja,waarschuwing,ja,ja,ja,21-2-2023,ja,ja,ja,,ja,,ja,14-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://tl.iplo.nl,Rijksoverheid,IenW,RWS,WVL,634,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,
http://www.nldigitalgovernment.nl,Rijksoverheid,BZK,,,632,nee,ja,ja,ja,ja,waarschuwing,waarschuwing,waarschuwing,info,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,
http://www.ssc-ictspecials.nl,Rijksoverheid,BZK,SSC-ICT,,629,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.kennisplatformwerkeninkomen.nl,Rijksoverheid,SZW,,DGSZI/SV,628,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.agendaijsselmeergebied2050.nl,Rijksoverheid,IenW,,BSK/DGWB,619,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.gouverneuraruba.com,Rijksoverheid,BZK,,,617,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,21-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://english.farmatec.nl,Rijksoverheid,VWS,CIBG,,612,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.verantwoordmestvervoer.nl,Rijksoverheid,LNV,,DG AGRO PAV,612,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.collegesanering.nl,Overheid,VWS,CSZ,,608,,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.overalsnelinternet.nl,Rijksoverheid,EZK,,DG B&I DE,608,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://nl-works.nl,Rijksoverheid,EZK,RVO,,607,ja,nee,nee,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,20-2-2023,ja,ja,ja,ja,ja,ja,ja,13-2-2023,Pleio (BZK/CIO Rijk)
http://douane-inzicht.nl,Rijksoverheid,FIN,Douane,,598,nee,nee,nee,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,nee,nee,ja,nee,nee,nee,nee,13-2-2023,
http://www.metenvanduurzaamheid.nl,Rijksoverheid,VWS,RIVM,,593,nee,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,nee,ja,ja,,nee,nee,nee,13-2-2023,
http://publicaties.rvig.nl,Rijksoverheid,BZK,RVIG,,591,ja,nee,ja,nee,nee,waarschuwing,ja,ja,ja,20-2-2023,nee,ja,nee,,ja,nee,nee,13-2-2023,
http://www.expertisecentrummggz.nl,Rijksoverheid,DEF,MGGZ,,571,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.transitieproefdiervrijeinnovatie.nl,Rijksoverheid,LNV,,DG AGRO DAD,570,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,15-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.duurzaamdoor.nl,Rijksoverheid,EZK,RVO,,561,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,nee,ja,ja,ja,ja,nee,ja,13-2-2023,
http://www.beschutaandebak.nl,Rijksoverheid,SZW,,SG/C,556,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://projecten.netwerkplatteland.nl,Rijksoverheid,LNV,,DG AGRO,553,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,
http://www.geschilleninstantieszorg.nl,Rijksoverheid,VWS,CIBG,,543,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.mirttrajecten.nl,Rijksoverheid,IenW,,BSK/DGMo,542,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,21-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.signalenleefomgeving.nl,Rijksoverheid,VWS,RIVM,,538,nee,nee,ja,ja,nee,waarschuwing,ja,ja,ja,20-2-2023,nee,ja,ja,,waarschuwing,nee,nee,13-2-2023,
http://magazines.igj.nl/zorgnetwerken,Rijksoverheid,VWS,IGJ,,519,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://english.euthanasiecommissie.nl,Rijksoverheid,VWS,CIBG,,515,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://magazines.ncsc.nl/ncscmagazine,Rijksoverheid,JenV,NCSC,,506,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://hld.rws.nl,Rijksoverheid,IenW,RWS,,503,ja,nee,ja,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,
http://www.aandachtvoorelkaar.nl,Rijksoverheid,JenV,PC19,,492,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.nmbf.nl,Rijksoverheid,BZK,Logius,,489,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.kosteneffectiviteitvanpreventie.nl,Rijksoverheid,VWS,RIVM,,487,nee,nee,nee,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,nee,ja,ja,,nee,nee,nee,13-2-2023,
http://www.talentisbelangrijker.nl,Rijksoverheid,SZW,,DGSZI/PDV,482,ja,nee,ja,ja,nee,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,
http://www.vera-2r.nl,Rijksoverheid,JenV,DJI,,481,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,21-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://designsystem.gebruikercentraal.nl,Rijksoverheid,BZK,,,476,ja,ja,ja,ja,ja,waarschuwing,waarschuwing,waarschuwing,info,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,
http://www.wegtotdewetenschap.nl,Rijksoverheid,VWS,RIVM,,472,nee,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,nee,ja,ja,,waarschuwing,nee,nee,13-2-2023,
http://magazines.arboportaal.nl/arbomagazine,Rijksoverheid,SZW,,DGW/G&VW,467,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.regulatoryscience.nl,Overheid,VWS,CBG,,460,,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://magazines.ilent.nl,Rijksoverheid,IenW,ILT,,459,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.socialemediagidsbz.nl,Rijksoverheid,BUZA,,,459,ja,nee,ja,ja,nee,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,
http://www.advisorycouncilinternationalaffairs.nl,Rijksoverheid,BUZA,,,458,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://staatvandeuitvoering.nl,Rijksoverheid,BZK,,,453,ja,nee,ja,ja,nee,waarschuwing,waarschuwing,ja,ja,20-2-2023,ja,ja,ja,,ja,ja,ja,13-2-2023,
http://www.gatewayreview.nl,Rijksoverheid,BZK,UBR,,446,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://erfgoedmonitor.cultureelerfgoed.nl,Rijksoverheid,OCW,RCE,,445,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,21-2-2023,nee,ja,ja,,ja,nee,nee,13-2-2023,
http://www.academievoorinternationalebetrekkingen.nl,Rijksoverheid,BUZA,AIB,,444,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,21-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.energieoprijksgrond.nl,Rijksoverheid,IenW,RWS,,439,ja,nee,ja,ja,nee,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,
http://www.kennisopenbaarbestuur.nl,Rijksoverheid,BZK,,,432,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.nlinfrankrijk.nl,Rijksoverheid,BUZA,,,422,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,21-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.beheerautoriteitwaddenzee.nl,Rijksoverheid,LNV,,BaW,420,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://english.scp.nl,Rijksoverheid,VWS,SCP,,411,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.goudenpiramide.nl,Rijksoverheid,BZK,,,411,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,21-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.kijkopeuropa.nl,Rijksoverheid,BUZA,,,405,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,21-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.loketkennisveiligheid.nl,Rijksoverheid,OCW,,,402,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,21-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.rcgog.nl,Rijksoverheid,OCW,,,393,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,21-2-2023,ja,ja,ja,,ja,,ja,14-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://klachtenformulier.mensenrechten.nl,Overheid,JenV,CRM,,391,,nee,ja,ja,nee,waarschuwing,waarschuwing,ja,ja,21-2-2023,nee,ja,ja,,ja,nee,ja,13-2-2023,
http://www.dranquilo.nl,Rijksoverheid,VWS,,Kerndepartement/VGP,386,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.toetsingscommissievp.nl,Rijksoverheid,SZW,,DGSZI/PDV,386,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.cert.nl,Overheid,JenV,CERT,,380,,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://magazines.platformjep.nl/jepzine,Rijksoverheid,SZW,,DGSZI/S&I,373,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.bodemambities.nl,Rijksoverheid,VWS,RIVM,,369,nee,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,nee,ja,ja,,waarschuwing,nee,nee,13-2-2023,
http://www.bureautoetsinginvesteringen.nl,Rijksoverheid,EZK,,DG B&I DE,368,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.covm.nl,Rijksoverheid,BZK,RVB,,362,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.waterenklimaat.nl,Rijksoverheid,IenW,,BSK/DGWB,350,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,21-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://magazines.jeugdautoriteit.nl/jamagazine,Rijksoverheid,VWS,,Kerndepartement/Jeugd,347,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://chw.aandeslagmetdeomgevingswet.nl,Overheid,BZK,,DGBRW/PDADS,340,,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,
http://www.eurlsalmonella.eu,Rijksoverheid,VWS,RIVM,,337,nee,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,nee,ja,ja,,waarschuwing,nee,nee,13-2-2023,
http://www.dutchrapporteur.nl,Rijksoverheid,JenV,,,335,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://magazines.socialestabiliteit.nl/socialestabiliteit,Rijksoverheid,SZW,,DGSZI/S&I,332,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.risicotoolboxbodem.nl,Rijksoverheid,VWS,RIVM,,331,nee,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,nee,ja,ja,,nee,nee,nee,13-2-2023,
http://debaanvanhetleven.nl,Rijksoverheid,OCW,,,329,ja,nee,nee,ja,,waarschuwing,waarschuwing,waarschuwing,info,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,
http://www.adviescommissievolkenrecht.nl,Overheid,BUZA,CAVV,,329,,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://magazines.nvwa.nl/jaarverslag,Rijksoverheid,LNV,NVWA,,327,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://english.sso3w.nl,Rijksoverheid,BUZA,,,327,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.innoveermeemetjenv.nl,Rijksoverheid,JenV,,,325,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://supportschonesport.nl,Overheid,VWS,DA,,317,,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,
http://www.mirta20nieuwerkerkgouda.nl,Rijksoverheid,IenW,RWS,,315,ja,nee,ja,ja,nee,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,
http://www.matchingsgegevens.nl,Rijksoverheid,SZW,,,315,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,21-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.akkoordverbeteringproductsamenstelling.nl,Rijksoverheid,VWS,RIVM,,314,nee,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,nee,ja,ja,,waarschuwing,nee,nee,13-2-2023,
http://www.toekomstreligieuserfgoed.nl,Rijksoverheid,OCW,RCE,,312,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.loketgentherapie.nl,Rijksoverheid,VWS,RIVM,,301,nee,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,nee,ja,ja,,waarschuwing,nee,nee,13-2-2023,
http://www.databronnencovid19.nl,Rijksoverheid,VWS,RIVM,,295,nee,ja,ja,ja,ja,waarschuwing,waarschuwing,waarschuwing,info,20-2-2023,nee,ja,ja,,nee,nee,nee,13-2-2023,
http://www.energierijkdenhaag.nl,Rijksoverheid,BZK,,,283,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,21-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.infopuntonbedoeldzwanger.nl,Rijksoverheid,VWS,,Kerndepartement/PG,283,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,21-2-2023,ja,ja,ja,,ja,,ja,14-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://platform.informatieberaadzorg.nl,Rijksoverheid,VWS,,Kerndepartement/DI/CIO,282,ja,nee,ja,ja,nee,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,
http://www.royalhonoursanddecorations.nl,Overheid,KdNO,,,280,,ja,ja,ja,ja,waarschuwing,ja,ja,ja,21-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://tradeandinnovate.nl,Rijksoverheid,EZK,RVO,,279,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Pleio (BZK/CIO Rijk)
http://magazines.cultureelerfgoed.nl,Rijksoverheid,OCW,RCE,,278,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,21-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.nationaalmilieuprogramma.nl,Rijksoverheid,IenW,,BSK/DGMI,276,ja,nee,ja,ja,nee,waarschuwing,ja,ja,ja,21-2-2023,ja,ja,ja,,ja,,ja,14-2-2023,
http://www.rvomagazines.nl,Rijksoverheid,EZK,RVO,,274,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://magazinesintern.ubrijk.nl,Rijksoverheid,BZK,UBR,,274,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,21-2-2023,ja,ja,ja,,ja,,ja,14-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.academyinternationalrelations.nl,Rijksoverheid,BUZA,AIB,,272,ja,nee,nee,ja,ja,waarschuwing,waarschuwing,ja,info,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,
http://english.ctivd.nl,Overheid,AZ,CTIVD,,270,,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://magazines.tuchtcollege-gezondheidszorg.nl/jaarverslagen,Rijksoverheid,VWS,,Kerndepartement/ESTT,270,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://english.wodc.nl,Rijksoverheid,JenV,WODC,,270,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,ja,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.ssc-campus.nl,Rijksoverheid,VWS,RIVM,,268,nee,nee,ja,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,20-2-2023,nee,ja,ja,,waarschuwing,nee,nee,13-2-2023,
http://www.beheerdetoekomst.nl,Rijksoverheid,IenW,,BSK/FIB,268,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.nlinuk.nl,Rijksoverheid,BUZA,,,264,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,21-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://english.donorregister.nl,Rijksoverheid,VWS,CIBG,,264,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,21-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://english.kabinetvandekoning.nl,Overheid,AZ,RVD,KvdK,263,,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://materialen.nix18.nl,Rijksoverheid,VWS,,Kerndepartement/VGP,256,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,
http://designsprint.gebruikercentraal.nl,Rijksoverheid,BZK,,,252,ja,ja,ja,ja,ja,waarschuwing,waarschuwing,waarschuwing,info,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,
http://www.dutchoffshorewindatlas.nl,Rijksoverheid,IenW,KNMI,,246,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.cbgjaarverslag.nl,Overheid,VWS,CBG,,243,,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.move-rdh.nl,Rijksoverheid,IenW,,BSK/DGMo,242,ja,nee,ja,ja,nee,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,
http://www.vipasbest.nl,Rijksoverheid,VWS,RIVM,,242,nee,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,nee,ja,ja,,waarschuwing,nee,nee,13-2-2023,
http://magazines.kinderbescherming.nl,Rijksoverheid,JenV,RVDK,,241,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.oteam.nl,Rijksoverheid,BZK,,,241,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.adviescommissiedbe.nl,Overheid,EZK,RVO,ADBE,236,,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,
http://www.ncpeh.nl,Rijksoverheid,VWS,CIBG,,236,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,21-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.safe-by-design-nl.nl,Rijksoverheid,IenW,,BSK/DGMI,235,nee,nee,ja,ja,nee,waarschuwing,ja,ja,ja,20-2-2023,nee,ja,ja,,nee,nee,nee,13-2-2023,
http://english.awti.nl,Overheid,OCW,AWTI,,234,,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.toegangspuntmobiliteit.nl,Rijksoverheid,IenW,RWS,NDW,228,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,21-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://processinnovation.nl,Rijksoverheid,EZK,RVO,,223,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Pleio (BZK/CIO Rijk)
http://english.inspectie-oe.nl,Rijksoverheid,OCW,I-OE,,222,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://conference.gebruikercentraal.nl,Rijksoverheid,BZK,,,220,ja,ja,ja,ja,ja,waarschuwing,waarschuwing,waarschuwing,info,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,
http://www.mirta15papendrechtgorinchem.nl,Rijksoverheid,IenW,,BSK/DGMo,217,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://www.verlofadviescollege.nl,Rijksoverheid,JenV,AVT,,212,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC)
http://rotterdammer.gebruikercentraal.nl,Rijksoverheid,BZK,,,209,ja,ja,ja,ja,ja,waarschuwing,waarschuwing,waarschuwing,info,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,
