domain,nameserver,ip,request,response,tc
avghelpdeskzorg.nl,ns3.rijksoverheidnl.org.,145.100.177.67,89,1713,
avghelpdeskzorg.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,89,1713,
avghelpdeskzorg.nl,ns0.rijksoverheidnl.com.,185.136.96.82,89,89,tc
avgregisterrijksoverheid.nl,ns1.dictu.nl.,145.12.216.1,98,126,tc
avgregisterrijksoverheid.nl,ns2.dictu.nl.,145.69.216.1,98,126,tc
awti.nl,ns0.rijksoverheidnl.com.,185.136.96.82,78,78,tc
awti.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,78,1864,
awti.nl,ns3.rijksoverheidnl.org.,145.100.177.67,78,1864,
awti.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,78,1864,
b3p.nl,ns3.proserve.org.,52.51.31.18,77,77,tc
b3p.nl,ns1.proserve.nl.,80.84.224.44,77,77,tc
b3p.nl,ns2.pro-serve.be.,141.138.198.56,77,77,tc
basisinformatie-overstromingen.nl,ns0.rijksoverheidnl.com.,185.136.96.82,104,104,tc
basisinformatie-overstromingen.nl,ns3.rijksoverheidnl.org.,145.100.177.67,104,1640,
basisinformatie-overstromingen.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,104,1640,
basisinformatie-overstromingen.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,104,1640,
basismonitoringwadden.waddenzee.nl,www.waddenzee.nl.,,105,,
basisregistratieondergrond.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,100,1757,
basisregistratieondergrond.nl,ns3.rijksoverheidnl.org.,145.100.177.67,100,1757,
basisregistratieondergrond.nl,ns0.rijksoverheidnl.com.,185.136.96.82,100,100,tc
basisregistratieondergrond.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,100,1757,
bbsh.datawonen.nl,datawonen.nl.,,88,,
bbsh.datawonen.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,88,238,
bbsh.datawonen.nl,ns3.rijksoverheidnl.org.,145.100.177.67,88,238,
bbsh.datawonen.nl,ns0.rijksoverheidnl.com.,185.136.96.82,88,354,
bbsh.datawonen.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,88,238,
bdcommunicatie.pleio.nl,odcn.pleio.nl.,,94,,
bdmuseum.nl,ns4.belastingdienst.nl.,147.181.112.4,82,110,tc
bdmuseum.nl,ns3.belastingdienst.nl.,85.159.96.53,82,110,tc
bdmuseum.nl,ns2.belastingdienst.nl.,85.159.100.53,82,110,tc
bedrijfscommissieoverheid.nl,ns4.combell.net.,86.39.202.67,99,99,tc
bedrijfscommissieoverheid.nl,ns3.combell.net.,83.217.73.172,99,99,tc
beeldbank.cultureelerfgoed.nl,helium.pictura-hosting.nl.,,100,,
beeldbank.cultureelerfgoed.nl,vip-195-93-224-192.pictura-hosting.nl.,,100,,
beeldbank.gebruikercentraal.nl,plesk-live.nmp.ictu.nl.,,101,,
beeldbank.staatsbosbeheer.nl,server1.picturepack.com.,,99,,
beeldbieb.gebruikercentraal.nl,plesk-live.nmp.ictu.nl.,,101,,
beeldenvanderaad.nl,ns3.argewebhosting.nl.,92.63.168.137,90,90,tc
beeldenvanderaad.nl,ns1.argewebhosting.eu.,31.25.98.210,90,90,tc
beeldenvanderaad.nl,ns2.argewebhosting.com.,31.25.98.169,90,90,tc
beeldkompas.nl,ns3.rijksoverheidnl.org.,145.100.177.67,85,1586,
beeldkompas.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,85,1586,
beeldkompas.nl,ns0.rijksoverheidnl.com.,185.136.96.82,85,85,tc
beeldkompas.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,85,1586,
beheerautoriteitwaddenzee.nl,ns0.rijksoverheidnl.com.,185.136.96.82,99,99,tc
beheerautoriteitwaddenzee.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,99,1813,
beheerautoriteitwaddenzee.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,99,1813,
beheerautoriteitwaddenzee.nl,ns3.rijksoverheidnl.org.,145.100.177.67,99,1813,
beheerdetoekomst.nl,ns0.rijksoverheidnl.com.,185.136.96.82,90,90,tc
beheerdetoekomst.nl,ns3.rijksoverheidnl.org.,145.100.177.67,90,1770,
beheerdetoekomst.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,90,1770,
beheerdetoekomst.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,90,1770,
belandadananda.nl,ns3.rijksoverheidnl.org.,145.100.177.67,88,1784,
belandadananda.nl,ns0.rijksoverheidnl.com.,185.136.96.82,88,88,tc
belandadananda.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,88,1784,
belandadananda.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,88,1784,
belastingdienst-cn.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,92,1916,
belastingdienst-cn.nl,ns3.rijksoverheidnl.org.,145.100.177.67,92,1916,
belastingdienst-cn.nl,ns0.rijksoverheidnl.com.,185.136.96.82,92,92,tc
belastingdienst-cn.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,92,1916,
belastingdienst.nl,ns4.belastingdienst.nl.,147.181.112.4,89,117,tc
belastingdienst.nl,ns3.belastingdienst.nl.,85.159.96.53,89,117,tc
belastingdienst.nl,ns2.belastingdienst.nl.,85.159.100.53,89,117,tc
beleefdenationaleparken.nl,ns0.rijksoverheidnl.com.,185.136.96.82,97,97,tc
beleefdenationaleparken.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,97,1933,
beleefdenationaleparken.nl,ns3.rijksoverheidnl.org.,145.100.177.67,97,1933,
beleefdenationaleparken.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,97,1933,
bereiknu.nl,ns2.argewebhosting.com.,31.25.98.169,82,82,tc
bereiknu.nl,ns3.argewebhosting.nl.,92.63.168.137,82,82,tc
bereiknu.nl,ns1.argewebhosting.eu.,31.25.98.210,82,82,tc
beschutaandebak.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,89,1713,
beschutaandebak.nl,ns3.rijksoverheidnl.org.,145.100.177.67,89,1713,
beschutaandebak.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,89,1713,
beschutaandebak.nl,ns0.rijksoverheidnl.com.,185.136.96.82,89,89,tc
bestrijdingsmiddelen-omwonenden.nl,ns2.w-e-r-k.nl.,31.200.209.176,105,105,tc
bestrijdingsmiddelen-omwonenden.nl,ns1.w-e-r-k.nl.,5.172.40.100,105,105,tc
bestrijdingsmiddelen-omwonenden.nl,ns2.ssc-campus.nl.,131.224.2.136,105,133,tc
bestrijdingsmiddelen-omwonenden.nl,ns1.ssc-campus.nl.,131.224.2.135,105,133,tc
beterbenutten.nl,ns02.hostnet.nl.,185.10.11.13,87,87,
beterbenutten.nl,ns01.hostnet.nl.,195.206.121.13,87,87,
bewustbodemgebruik.nl,ns1.siteground.net.,75.2.77.104,92,92,tc
bewustbodemgebruik.nl,ns2.siteground.net.,99.83.229.113,92,92,tc
bezorgdedienders.nl,ns01.hostnet.nl.,195.206.121.13,90,90,
bezorgdedienders.nl,ns02.hostnet.nl.,185.10.11.13,90,90,
bibliopolis.nl,ns1.zurich.surf.net.,195.176.255.9,85,263,
bibliopolis.nl,ns1.surfnet.nl.,192.87.106.101,85,235,
bibliopolis.nl,ns1-konbib.kb.nl.,192.87.31.175,85,263,
bics.nl,ns2.oxilion.nl.,93.186.184.50,78,78,tc
bics.nl,ns3.oxilion.net.,213.206.97.203,78,78,tc
bics.nl,ns1.oxilion.nl.,93.186.179.180,78,78,tc
bidbook.eu,ns3.argewebhosting.nl.,92.63.168.137,81,81,tc
bidbook.eu,ns1.argewebhosting.eu.,31.25.98.210,81,81,tc
bidbook.eu,ns2.argewebhosting.com.,31.25.98.169,81,81,tc
biedboek.nl,ns2.argewebhosting.com.,31.25.98.169,82,82,tc
biedboek.nl,ns1.argewebhosting.eu.,31.25.98.210,82,82,tc
biedboek.nl,ns3.argewebhosting.nl.,92.63.168.137,82,82,tc
bigregister.nl,ns0.rijksoverheidnl.com.,185.136.96.82,85,85,tc
bigregister.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,85,1814,
bigregister.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,85,1814,
bigregister.nl,ns3.rijksoverheidnl.org.,145.100.177.67,85,1814,
binnenhofrenovatie.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,92,1743,
binnenhofrenovatie.nl,ns0.rijksoverheidnl.com.,185.136.96.82,92,92,tc
binnenhofrenovatie.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,92,1743,
binnenhofrenovatie.nl,ns3.rijksoverheidnl.org.,145.100.177.67,92,1743,
binnenvaartemissielabel.nl,nszero2.axc.nl.,178.62.243.138,97,97,tc
binnenvaartemissielabel.nl,nszero1.axc.nl.,185.182.56.120,97,97,tc
binnl.nl,ns0.rijksoverheidnl.com.,185.136.96.82,79,79,tc
binnl.nl,ns3.rijksoverheidnl.org.,145.100.177.67,79,1619,
binnl.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,79,1619,
binnl.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,79,1619,
biociden.nl,ns1.ssc-campus.nl.,131.224.2.135,82,110,tc
biociden.nl,ns1.w-e-r-k.nl.,5.172.40.100,82,82,tc
biociden.nl,ns2.w-e-r-k.nl.,31.200.209.176,82,82,tc
biociden.nl,ns2.ssc-campus.nl.,131.224.2.136,82,110,tc
bio-enerco.com,ns0.rijksoverheidnl.com.,185.136.96.82,85,85,tc
bio-enerco.com,ns2.rijksoverheidnl.eu.,94.228.142.136,85,1667,
bio-enerco.com,ns3.rijksoverheidnl.org.,145.100.177.67,85,1667,
bio-enerco.com,ns1.rijksoverheidnl.nl.,178.22.85.27,85,1667,
biogem.nl,ns1.transip.nl.,195.8.195.195,80,309,
biogem.nl,ns0.transip.net.,195.135.195.195,80,309,
biogem.nl,ns2.transip.eu.,37.97.199.195,80,309,
bio-overheid.nl,ns-1168.awsdns-18.org.,205.251.196.144,86,75,tc
bio-overheid.nl,ns-1548.awsdns-01.co.uk.,205.251.198.12,86,75,tc
bio-overheid.nl,ns-793.awsdns-35.net.,205.251.195.25,86,75,tc
bio-overheid.nl,ns-142.awsdns-17.com.,205.251.192.142,86,75,tc
biosecuritykwetsbaarheidsanalyse.nl,ns2.elonisas.nl.,159.89.1.121,106,134,tc
biosecuritykwetsbaarheidsanalyse.nl,ns1.elonisas.nl.,188.166.79.252,106,134,tc
biosecurityselfscan.nl,ns1.ssc-campus.nl.,131.224.2.135,93,121,tc
biosecurityselfscan.nl,ns2.ssc-campus.nl.,131.224.2.136,93,121,tc
biosecurityselfscan.nl,ns1.w-e-r-k.nl.,5.172.40.100,93,93,tc
biosecurityselfscan.nl,ns2.w-e-r-k.nl.,31.200.209.176,93,93,tc
biosecurityvulnerabilityscan.nl,ns2.elonisas.nl.,159.89.1.121,102,130,tc
biosecurityvulnerabilityscan.nl,ns1.elonisas.nl.,188.166.79.252,102,130,tc
biosecurityzelfscan.nl,ns2.w-e-r-k.nl.,31.200.209.176,93,93,tc
biosecurityzelfscan.nl,ns2.ssc-campus.nl.,131.224.2.136,93,121,tc
biosecurityzelfscan.nl,ns1.ssc-campus.nl.,131.224.2.135,93,121,tc
biosecurityzelfscan.nl,ns1.w-e-r-k.nl.,5.172.40.100,93,93,tc
biotechnologie.nl,ivy.ns.cloudflare.com.,172.64.32.120,88,159,
biotechnologie.nl,jay.ns.cloudflare.com.,172.64.33.123,88,159,
bkd.eu,auth03.dns.trueserver.nl.,213.239.136.2,77,77,tc
bkd.eu,auth02.dns.trueserver.nl.,193.28.152.2,77,77,tc
bkd.eu,auth01.dns.trueserver.nl.,213.193.210.2,77,77,tc
bkwi.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,78,1724,
bkwi.nl,ns3.rijksoverheidnl.org.,145.100.177.67,78,1724,
bkwi.nl,ns0.rijksoverheidnl.com.,185.136.96.82,78,78,tc
bkwi.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,78,1724,
blankenburgverbinding.nl,ns0.rijksoverheidnl.com.,185.136.96.82,95,95,tc
blankenburgverbinding.nl,ns3.rijksoverheidnl.org.,145.100.177.67,95,1608,
blankenburgverbinding.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,95,1608,
blankenburgverbinding.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,95,1608,
blauwegolfverbindend.nl,ns2.yourdomainprovider.net.,46.101.153.24,94,94,tc
blauwegolfverbindend.nl,ns1.yourdomainprovider.net.,213.249.65.53,94,94,tc
blauwegolfverbindend.nl,ns3.yourdomainprovider.net.,104.236.29.251,94,94,tc
bmw9520.waddenzee.nl,www.waddenzee.nl.,,91,,
boa-expertisecentrum.nl,lara.ns.cloudflare.com.,172.64.32.128,94,165,
boa-expertisecentrum.nl,weston.ns.cloudflare.com.,172.64.35.138,94,165,
bodemambities.nl,ns2.w-e-r-k.nl.,31.200.209.176,87,87,tc
bodemambities.nl,ns1.w-e-r-k.nl.,5.172.40.100,87,87,tc
bodemambities.nl,ns2.ssc-campus.nl.,131.224.2.136,87,115,tc
bodemambities.nl,ns1.ssc-campus.nl.,131.224.2.135,87,115,tc
bodemloket.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,84,1462,
bodemloket.nl,ns0.rijksoverheidnl.com.,185.136.96.82,84,84,tc
bodemloket.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,84,1462,
bodemloket.nl,ns3.rijksoverheidnl.org.,145.100.177.67,84,1462,
bodemplus.nl,ns3.rijksoverheidnl.org.,145.100.177.67,83,1629,
bodemplus.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,83,1629,
bodemplus.nl,ns0.rijksoverheidnl.com.,185.136.96.82,83,83,tc
bodemplus.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,83,1629,
bodemrichtlijn.nl,ns3.xel.nl.,178.63.135.218,88,88,tc
bodemrichtlijn.nl,ns2.xel.nl.,82.94.246.20,88,88,tc
bodemrichtlijn.nl,ns1.xel.nl.,82.94.246.10,88,88,tc
bodemvizier.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,85,1533,
bodemvizier.nl,ns3.rijksoverheidnl.org.,145.100.177.67,85,1533,
bodemvizier.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,85,1533,
bodemvizier.nl,ns0.rijksoverheidnl.com.,185.136.96.82,85,85,tc
bofeb.nl,ns2.serviceprovider.nl.,141.138.198.56,79,79,tc
bofeb.nl,ns1.serviceprovider.nl.,80.84.224.44,79,79,tc
bofeb.nl,ns4.serviceprovider.nl.,141.255.181.66,79,79,tc
bofeb.nl,ns3.serviceprovider.nl.,52.51.31.18,79,79,tc
bom.pleio.nl,odcn.pleio.nl.,,83,,
boswachtersblog.nl,ns3.rijksoverheidnl.org.,145.100.177.67,89,1751,
boswachtersblog.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,89,1751,
boswachtersblog.nl,ns0.rijksoverheidnl.com.,185.136.96.82,89,89,tc
boswachtersblog.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,89,1751,
bouwbesluit.com,ns1.premium-dns.nl.,192.174.68.102,86,86,tc
bouwbesluit.com,ns2.premium-dns.eu.,176.97.158.102,86,86,tc
bouwcollege.nl,ns.zxcs.eu.,178.62.208.8,85,85,tc
bouwcollege.nl,ns.zxcs.nl.,185.104.28.19,85,85,tc
bouwcollege.nl,ns.zxcs.be.,46.101.179.64,85,85,tc
bouwplaatsirm.nl,piers.ns.cloudflare.com.,108.162.195.16,87,158,
bouwplaatsirm.nl,rosemary.ns.cloudflare.com.,162.159.38.77,87,158,
braic.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,79,1710,
braic.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,79,1710,
braic.nl,ns0.rijksoverheidnl.com.,185.136.96.82,79,79,tc
braic.nl,ns3.rijksoverheidnl.org.,145.100.177.67,79,1710,
brandweer.nl,ns10.networkoperations.nl.,185.250.161.4,83,162,
brandweer.nl,ns11.networkoperations.nl.,185.250.161.5,83,162,
brba.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,78,1678,
brba.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,78,1678,
brba.nl,ns0.rijksoverheidnl.com.,185.136.96.82,78,78,tc
brba.nl,ns3.rijksoverheidnl.org.,145.100.177.67,78,1678,
broloket.nl,ns3.rijksoverheidnl.org.,145.100.177.67,82,1592,
broloket.nl,ns0.rijksoverheidnl.com.,185.136.96.82,82,82,tc
broloket.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,82,1592,
broloket.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,82,1592,
bromonitor.nl,ns1.thednscompany.com.,185.145.63.233,84,84,tc
bromonitor.nl,ns3.thednscompany.com.,149.210.192.124,84,84,tc
bromonitor.nl,ns2.thednscompany.com.,37.48.115.145,84,84,tc
bronhouderportaal-bro.nl,ns04.2is.be.,62.221.197.54,95,95,tc
bronhouderportaal-bro.nl,ns03.2is.nl.,62.221.202.199,95,95,tc
bronhouderportaal-bro.nl,ns05.2is.nl.,185.107.227.15,95,95,tc
brzoplus.nl,ns3.rijksoverheidnl.org.,145.100.177.67,82,1457,
brzoplus.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,82,1457,
brzoplus.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,82,1457,
brzoplus.nl,ns0.rijksoverheidnl.com.,185.136.96.82,82,82,tc
bsv.nu,ns1.rijksoverheidnl.nl.,178.22.85.27,77,1316,
bsv.nu,ns2.rijksoverheidnl.eu.,94.228.142.136,77,1316,
bsv.nu,ns3.rijksoverheidnl.org.,145.100.177.67,77,1316,
btiv.datawonen.nl,datawonen.nl.,,88,,
btiv.datawonen.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,88,238,
btiv.datawonen.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,88,238,
btiv.datawonen.nl,ns3.rijksoverheidnl.org.,145.100.177.67,88,238,
btiv.datawonen.nl,ns0.rijksoverheidnl.com.,185.136.96.82,88,354,
building-with-nature.eu,ns1.rijksoverheidnl.nl.,178.22.85.27,94,1697,
building-with-nature.eu,ns0.rijksoverheidnl.com.,185.136.96.82,94,94,tc
building-with-nature.eu,ns2.rijksoverheidnl.eu.,94.228.142.136,94,1697,
building-with-nature.eu,ns3.rijksoverheidnl.org.,145.100.177.67,94,1697,
buitenlevenvakanties.nl,ns3.rijksoverheidnl.org.,145.100.177.67,94,1824,
buitenlevenvakanties.nl,ns0.rijksoverheidnl.com.,185.136.96.82,94,94,tc
buitenlevenvakanties.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,94,1824,
buitenlevenvakanties.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,94,1824,
buitenplaatselswout.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,93,1669,
buitenplaatselswout.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,93,1669,
buitenplaatselswout.nl,ns0.rijksoverheidnl.com.,185.136.96.82,93,93,tc
buitenplaatselswout.nl,ns3.rijksoverheidnl.org.,145.100.177.67,93,1669,
bureaubiosecurity.nl,ns2.w-e-r-k.nl.,31.200.209.176,91,91,tc
bureaubiosecurity.nl,ns1.ssc-campus.nl.,131.224.2.135,91,119,tc
bureaubiosecurity.nl,ns1.w-e-r-k.nl.,5.172.40.100,91,91,tc
bureaubiosecurity.nl,ns2.ssc-campus.nl.,131.224.2.136,91,119,tc
bureauft.nl,ns1.transip.nl.,195.8.195.195,82,388,
bureauft.nl,ns0.transip.net.,195.135.195.195,82,388,
bureauft.nl,ns2.transip.eu.,37.97.199.195,82,388,
bureauncdr.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,84,1885,
bureauncdr.nl,ns3.rijksoverheidnl.org.,145.100.177.67,84,1885,
bureauncdr.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,84,1885,
bureauncdr.nl,ns0.rijksoverheidnl.com.,185.136.96.82,84,84,tc
bureautoetsinginvesteringen.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,101,1833,
bureautoetsinginvesteringen.nl,ns0.rijksoverheidnl.com.,185.136.96.82,101,101,tc
bureautoetsinginvesteringen.nl,ns3.rijksoverheidnl.org.,145.100.177.67,101,1833,
bureautoetsinginvesteringen.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,101,1833,
burgernet.nl,ns11.kpn.net.,213.75.63.33,83,83,
burgernet.nl,ns1.kpn.net.,194.151.228.10,83,83,
bvacommunity.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,86,1551,
bvacommunity.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,86,1551,
bvacommunity.nl,ns0.rijksoverheidnl.com.,185.136.96.82,86,86,tc
bvacommunity.nl,ns3.rijksoverheidnl.org.,145.100.177.67,86,1551,
bzksocialmedia.nl,ns3.rijksoverheidnl.org.,145.100.177.67,88,1260,
bzksocialmedia.nl,ns0.rijksoverheidnl.com.,185.136.96.82,88,1232,
bzksocialmedia.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,88,1260,
bzksocialmedia.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,88,1260,
c2000.nl,ns11.kpn.net.,213.75.63.33,79,79,
c2000.nl,ns1.kpn.net.,194.151.228.10,79,79,
campagnetoolkits.nl,ns3.rijksoverheidnl.org.,145.100.177.67,90,1723,
campagnetoolkits.nl,ns0.rijksoverheidnl.com.,185.136.96.82,90,90,tc
campagnetoolkits.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,90,1723,
campagnetoolkits.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,90,1723,
cannabisbureau.nl,ns0.rijksoverheidnl.com.,185.136.96.82,88,88,tc
cannabisbureau.nl,ns3.rijksoverheidnl.org.,145.100.177.67,88,1758,
cannabisbureau.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,88,1758,
cannabisbureau.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,88,1758,
caop.nl,ns4.combell.net.,86.39.202.67,78,78,tc
caop.nl,ns3.combell.net.,83.217.73.172,78,78,tc
caorijk.nl,ns3.rijksoverheidnl.org.,145.100.177.67,81,1633,
caorijk.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,81,1633,
caorijk.nl,ns0.rijksoverheidnl.com.,185.136.96.82,81,81,tc
caorijk.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,81,1633,
caribbean-houses.com,nszero2.axc.nl.,178.62.243.138,91,91,tc
caribbean-houses.com,nszero1.axc.nl.,185.182.56.120,91,91,tc
catalogus.cultureelerfgoed.nl,rce.adlibhosting.com.,,100,,
cbgcollegedag.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,87,1700,
cbgcollegedag.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,87,1700,
cbgcollegedag.nl,ns0.rijksoverheidnl.com.,185.136.96.82,87,87,tc
cbgcollegedag.nl,ns3.rijksoverheidnl.org.,145.100.177.67,87,1700,
cbgjaarverslag.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,88,1757,
cbgjaarverslag.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,88,1757,
cbgjaarverslag.nl,ns0.rijksoverheidnl.com.,185.136.96.82,88,88,tc
cbgjaarverslag.nl,ns3.rijksoverheidnl.org.,145.100.177.67,88,1757,
cbg-meb.nl,ns0.rijksoverheidnl.com.,185.136.96.82,81,81,tc
cbg-meb.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,81,2178,
cbg-meb.nl,ns3.rijksoverheidnl.org.,145.100.177.67,81,2178,
cbg-meb.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,81,2178,
cbhc.hetcak.nl,cbhc.hetcak.nl.cdn.cloudflare.net.,,85,,
cbho.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,78,1772,
cbho.nl,ns0.rijksoverheidnl.com.,185.136.96.82,78,78,tc
cbho.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,78,1772,
cbho.nl,ns3.rijksoverheidnl.org.,145.100.177.67,78,1772,
cbi.eu,ns1.dictu.nl.,145.12.216.1,77,105,tc
cbi.eu,ns2.dictu.nl.,145.69.216.1,77,105,tc
cbpbes.com,ns0.rijksoverheidnl.com.,185.136.96.82,81,81,tc
cbpbes.com,ns3.rijksoverheidnl.org.,145.100.177.67,81,1461,
cbpbes.com,ns2.rijksoverheidnl.eu.,94.228.142.136,81,1461,
cbpbes.com,ns1.rijksoverheidnl.nl.,178.22.85.27,81,1461,
cbr.nl,a7-65.akam.net.,23.61.199.65,77,2587,
cbr.nl,a22-67.akam.net.,23.211.61.67,77,2587,
cbr.nl,a6-66.akam.net.,23.211.133.66,77,2587,
cbr.nl,a11-66.akam.net.,84.53.139.66,77,2587,
cbr.nl,a1-26.akam.net.,193.108.91.26,77,2587,
cbr.nl,a4-66.akam.net.,72.246.46.66,77,2587,
cbsinuwbuurt.nl,dnsa3.cbs.nl.,87.213.43.202,86,472,
cbsinuwbuurt.nl,cbs01.dns.internl.net.,217.149.193.87,86,86,tc
cbsinuwbuurt.nl,dnsa4.cbs.nl.,87.213.43.203,86,472,
cbs.nl,cbs01.dns.internl.net.,217.149.193.87,77,77,tc
cbs.nl,dnsa4.cbs.nl.,87.213.43.203,77,1223,
cbs.nl,dnsa3.cbs.nl.,87.213.43.202,77,1223,
ccmo.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,78,1848,
ccmo.nl,ns0.rijksoverheidnl.com.,185.136.96.82,78,78,tc
ccmo.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,78,1848,
ccmo.nl,ns3.rijksoverheidnl.org.,145.100.177.67,78,1848,
cdfd.nl,ns4.combell.net.,86.39.202.67,78,78,tc
cdfd.nl,ns3.combell.net.,83.217.73.172,78,78,tc
cdho.nl,ns1.slik.eu.,93.189.128.53,78,78,tc
cdho.nl,ns0.slik.eu.,37.252.123.190,78,78,tc
cdho.nl,ns2.slik.eu.,159.69.110.135,78,78,tc
cea.nl,ns1.argewebhosting.eu.,31.25.98.210,77,77,tc
cea.nl,ns3.argewebhosting.nl.,92.63.168.137,77,77,tc
cea.nl,ns2.argewebhosting.com.,31.25.98.169,77,77,tc
ceg.nl,ns3.rijksoverheidnl.org.,145.100.177.67,77,1681,
ceg.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,77,1681,
ceg.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,77,1681,
ceg.nl,ns0.rijksoverheidnl.com.,185.136.96.82,77,77,tc
centralecommissiedierproeven.nl,ns0.rijksoverheidnl.com.,185.136.96.82,102,102,tc
centralecommissiedierproeven.nl,ns3.rijksoverheidnl.org.,145.100.177.67,102,1862,
centralecommissiedierproeven.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,102,1862,
centralecommissiedierproeven.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,102,1862,
centraleeindtoetspo.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,93,2038,
centraleeindtoetspo.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,93,2038,
centraleeindtoetspo.nl,ns0.rijksoverheidnl.com.,185.136.96.82,93,93,tc
centraleeindtoetspo.nl,ns3.rijksoverheidnl.org.,145.100.177.67,93,2038,
centruminternationaalrecht.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,100,1538,
centruminternationaalrecht.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,100,1538,
centruminternationaalrecht.nl,ns3.rijksoverheidnl.org.,145.100.177.67,100,1538,
centruminternationaalrecht.nl,ns0.rijksoverheidnl.com.,185.136.96.82,100,100,tc
centrumvoorstandaarden.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,96,1499,
